title,paragraph,url,query
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"The U.S. government, meanwhile, has since last year been exploring the use of AI in national defense. Four major U.S. AI companies — Google, xAI, OpenAI and Anthropic — have been working with the Pentagon to varying degrees, with highly lucrative contracts on the table.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"In part because of the relatively cautious approach on the part of its developers, Claude was the first AI product allowed onto the Pentagon’s classified networks. As a tool for the U.S. military, Claude’s analytic capabilities have reportedly been used to support numerous recent high-profile military operations, including the capture of Venezuelan President Nicolás Maduro and the still-unfolding war in Iran.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,Anthropic had been in talks with the Pentagon as part of a $200 million contract negotiation that would have expanded Anthropic’s products throughout the U.S. defense apparatus. But the talks fell apart in late February in dramatic fashion.,https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"Pete Hegseth, the defense secretary, pushed in public statements and in direct negotiations for Anthropic to allow the government to put its AI technology to work for “any lawful use” — including fully autonomous weapons systems and the mass surveillance of U.S. citizens.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"When Anthropic refused to “in good conscience” allow those uses of its product, the government took the unprecedented step of designating Anthropic as a “supply chain risk” — a first for an American company — and directing all government agencies to halt the use of Anthropic within six months.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"As for the massive Pentagon contract, Anthropic’s rival OpenAI — creator of ChatGPT — has reportedly already swooped in to ink its own deal with the government, without the same kinds of safeguards that Anthropic sought. A subsequent outpouring of goodwill for Anthropic’s principled stand has emerged online, with many on social media proclaiming that they intend to delete ChatGPT in favor of Claude, which shot to the top of the Apple App Store.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"Though arguably noble, Anthropic’s stand may prove fruitless. Barring a court order, the government’s newly-launched vendetta against Anthropic could well lead to the company’s financial annihilation: The government’s “blacklist” designation precludes any contractor that works with the Pentagon from also doing business with Anthropic.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"But experts in AI ethics nevertheless expressed appreciation for the path Anthropic has chosen to tread, which in some respects aligns with the moral entreaties of the Vatican under Popes Francis and Leo.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"“For a long time, we have kind of pushed the ethical and moral considerations about AI to the back burner. … And now, all of a sudden, it’s right in our face. It’s the most important issue right now,” Father Philip Larrey, a professor of philosophy at Boston College who teaches AI ethics, told the Register.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,“It’s time that we start putting the priorities where they belong: what are the beneficial and moral uses we can make of these technologies? That [question’s] finally capturing headlines around the world.”,https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"Pope Leo XIV, leading the Church’s engagement with AI begun under his predecessor Pope Francis, has consistently called for AI to be used in ways that prioritize human flourishing and the common good, and for AI development that is transparent and socially responsible.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,On the two ethical quandaries specifically at play in the Anthropic case — namely autonomous weapons systems and AI-enabled mass surveillance — Catholics can be assured of clear guidance.,https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"In recent years, the Vatican has repeatedly and forcefully expressed opposition to the idea of empowering computerized weapons systems to operate independently and select targets for destruction, which includes the use of AI to target and engage enemies without direct human intervention. Such systems are known as lethal autonomous weapons systems (LAWS), but are known popularly — and provocatively — as “killer robots.”",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"The Dicastery for the Doctrine of the Faith’s early 2025 document Antiqua et Nova, an expansive note on artificial intelligence, further declares LAWS a “cause for grave ethical concern” due to their lack of “the unique human capacity for moral judgment and ethical decision-making.” Pope Francis succinctly summarized the Church’s position in 2024: “No machine should ever choose to take the life of a human being.”",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"Antiqua et Nova also provides a Catholic perspective on the issue of mass surveillance. Already in use in countries like China as a means of controlling the populace, including the nation’s Christians, AI-powered surveillance technologies are also already broadly in use across the United States. Private companies like Flock Safety, using AI-parsed data from hundreds of thousands of internet-connected cameras in some U.S. cities, are providing vast amounts of information to law enforcement.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"In the face of this, the Vatican document says AI used for surveillance “aimed at exploiting, restricting others’ freedom, or benefitting a few at the expense of the many is unjustifiable.” Such systems, when deployed in a way that disrespects the dignity and freedom of every person, reduce people’s lives to “a kind of spectacle to be examined and inspected.”",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"Father Larrey said that, in his opinion, Anthropic “did good” by refusing to compromise on those two principles. It remains to be seen whether the Vatican’s warnings on AI for surveillance and autonomous weaponry will be heeded at the highest levels of world power, including the U.S. government.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"Brian Patrick Green, director of technology ethics at the Markkula Center for Applied Ethics at Santa Clara University, a Catholic institution, was given the opportunity to provide feedback on Anthropic’s Constitution, a living document the company maintains that provides a detailed description of Claude’s behavior and the “safe and beneficial” values the company says the AI is guided by. Anthropic released the latest iteration of the Constitution in January.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"“[Anthropic] found the challenges that they were running into significant enough that they looked for outside help. And they saw the Catholic Church as an organization that could help in that regard, so they reached out specifically to Catholic people, people who would be familiar with the tradition of moral formation, [asking us:] How do you actually help develop ethical thinking?” Green told the Register in an interview.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"That said, it does not appear that Anthropic’s principled stand was explicitly inspired by a Catholic worldview. Anthropic’s CEO has said, for example, that they are not “categorically against fully autonomous weapons,” but rather believe that the technology is not yet reliable enough to be used effectively and must be deployed “with proper guardrails, which don’t exist today.”",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"Green knows several of the Anthropic creators personally. Given that most large companies will find ways to compromise ethics for the sake of money, Green said he appreciates the fact that, as an organization, Anthropic is at least trying to do the right thing — and likely will suffer financially, and perhaps existentially, as a result.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"“You can imagine an alternate universe where Dario Amodei just said, ‘Okay, we’ll sign it. It’s no big deal.’ They would be doing fine as a business, and the rest of the world would not be talking about AI ethics right now. [But] this universe that we’re living in is one that has been fundamentally changed in a lot of ways because somebody decided to take an ethical stand. I think that’s important,” Green said.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
Anthropic’s Break With the Pentagon Ignites AI Ethics Debate,"“I think this ethical stand is good, potentially — assuming that the government does not actually destroy Anthropic and reduce their value to zero,” he added.",https://www.ncregister.com/news/anthropic-pentagon-ai-ethics,AI ethics news
'Trust Factor In Deploying AI Is Crucial': Ashwini Vaishnaw At Rising Bharat Summit 2026,"Addressing fears of job losses, the minister, while speaking at News18 Rising Bharat Summit 2026 said India’s IT industry has historically adapted to technological disruption.",https://www.news18.com/india/trust-factor-in-deploying-ai-is-crucial-ashwini-vaishnaw-at-rising-bharat-summit-2026-ws-l-9933071.html,trust in artificial intelligence news
'Trust Factor In Deploying AI Is Crucial': Ashwini Vaishnaw At Rising Bharat Summit 2026,"“Trust factor in deploying AI is important,"" Union Minister Ashwini Vaishnaw said while addressing concerns over artificial intelligence and its impact on jobs at the News18 Rising Bharat Summit 2026. Emphasising India’s strengths in the technology sector, Vaishnaw argued that AI adoption would expand opportunities rather than diminish them — provided trust, talent and innovation move in tandem.",https://www.news18.com/india/trust-factor-in-deploying-ai-is-crucial-ashwini-vaishnaw-at-rising-bharat-summit-2026-ws-l-9933071.html,trust in artificial intelligence news
'Trust Factor In Deploying AI Is Crucial': Ashwini Vaishnaw At Rising Bharat Summit 2026,"Addressing fears of job losses, the minister said India’s IT industry has historically adapted to technological disruption. “The biggest strength of our IT sector is to be able to go to an enterprise, understand how it works and, based on that, provide a solution. It was demonstrated during the Y2K problem,"" he noted, recalling how Indian IT firms earned global credibility during the millennium bug crisis.",https://www.news18.com/india/trust-factor-in-deploying-ai-is-crucial-ashwini-vaishnaw-at-rising-bharat-summit-2026-ws-l-9933071.html,trust in artificial intelligence news
'Trust Factor In Deploying AI Is Crucial': Ashwini Vaishnaw At Rising Bharat Summit 2026,"He underlined that trust will be central to AI integration in sensitive sectors such as banking and finance. “A bank would not want to hand over its coding to a software it doesn’t trust. That is where the role of IT companies will grow,"" he said. According to Vaishnaw, Indian technology firms are uniquely positioned to act as trusted partners in deploying AI systems securely and responsibly.",https://www.news18.com/india/trust-factor-in-deploying-ai-is-crucial-ashwini-vaishnaw-at-rising-bharat-summit-2026-ws-l-9933071.html,trust in artificial intelligence news
'Trust Factor In Deploying AI Is Crucial': Ashwini Vaishnaw At Rising Bharat Summit 2026,"At the same time, he acknowledged the inevitability of disruption. “We need to scale up innovation in the AI sector. At the same time, we must be prepared for disruption due to the AI boost,"" he said, calling for proactive planning to manage workforce transitions. He stressed the importance of building a strong talent pipeline, adding that state governments must ensure colleges are reoriented to equip students with AI-focused skills and solution-driven training.",https://www.news18.com/india/trust-factor-in-deploying-ai-is-crucial-ashwini-vaishnaw-at-rising-bharat-summit-2026-ws-l-9933071.html,trust in artificial intelligence news
'Trust Factor In Deploying AI Is Crucial': Ashwini Vaishnaw At Rising Bharat Summit 2026,"Speaking about the India AI Impact Summit, Vaishnaw described it as a global success. “The summit was well received and recognised globally. The format was more on the lines of World Economic Focus (WEF) Davos. It was designed in a way that the younger generation, who I call Gen Bharat, gets an opportunity to create their future in the way they want,"" he said, highlighting the focus on youth participation and solution-driven dialogue.",https://www.news18.com/india/trust-factor-in-deploying-ai-is-crucial-ashwini-vaishnaw-at-rising-bharat-summit-2026-ws-l-9933071.html,trust in artificial intelligence news
'Trust Factor In Deploying AI Is Crucial': Ashwini Vaishnaw At Rising Bharat Summit 2026,"On funding, the minister was clear that India must increase investments. “We will have to scale up our investment on AI models,"" he said, signalling a push towards indigenous AI capabilities.",https://www.news18.com/india/trust-factor-in-deploying-ai-is-crucial-ashwini-vaishnaw-at-rising-bharat-summit-2026-ws-l-9933071.html,trust in artificial intelligence news
'Trust Factor In Deploying AI Is Crucial': Ashwini Vaishnaw At Rising Bharat Summit 2026,"He also touched upon the evolving digital content ecosystem. “Content creators must get their fair share for creating content. Media houses should be rewarded accordingly for high-quality content,"" Vaishnaw said, underscoring the need for fair compensation in the AI-driven information economy.",https://www.news18.com/india/trust-factor-in-deploying-ai-is-crucial-ashwini-vaishnaw-at-rising-bharat-summit-2026-ws-l-9933071.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","At the DNPA Conclave 2026 under the theme “The New World Order of News”, Union Minister of Electronics and Information Technology Ashwini Vaishnaw issued one of his strongest warnings yet to digital platforms, urging them to take responsibility for the content they host and to prioritise user safety, consent and institutional trust in the evolving digital ecosystem.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","Addressing editors, publishers and technology leaders at the event organised by the Digital News Publishers Association, Vaishnaw said the internet has entered a new phase where platforms can no longer function as passive intermediaries.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","“Platforms must wake up,” he said, adding that technology companies must understand the importance of reinforcing trust in the institutions that human society has built over thousands of years.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","He stressed that accountability for online content is no longer optional. “Platforms must take the responsibility for the content that is hosted by them,” the minister said, linking platform design, algorithmic amplification and content distribution directly to the broader health of democratic discourse.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","The online safety of children and citizens, he emphasised, is the responsibility of the platforms themselves, not merely of regulators or users.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","Vaishnaw warned that failure to uphold these principles would carry consequences. “Non-adherence to these principles will definitely make them responsible because the nature of the internet has changed now,” he said, suggesting that regulatory expectations will increasingly shift toward demonstrable responsibility rather than policy statements.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","A key part of his address focused on the risks posed by synthetic media and artificial intelligence. Vaishnaw said the rapid rise of AI-generated images, voices and videos requires urgent ethical safeguards.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","“Synthetic content should not be generated without the consent of the person whose face or voice or personality has been used,” he said, underlining the government’s growing concern over deepfakes, impersonation and reputational harm.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","""All that so-called content, when it reaches the common citizen, they start questioning the very basic structure of the society,"" he said.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","He added that the challenge is not limited to India, noting that it is ""happening everywhere, not only in India,"" and reflects a broader global concern over the misuse of emerging technologies.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","Calling the present moment a turning point, the minister said, “the time has come to make that big inflectional change,” urging platforms to cooperate with society’s expectations. He added that public sentiment is increasingly demanding stronger safeguards and that such calls for reform must be respected.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","""The threat is coming from so many different angles—deepfakes which can make you believe things which have never happened anyway,"" the minister stated.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","Vaishnaw also cautioned against sustained misinformation campaigns that distort public perception. ""Disinformation barrage can cause that sense of distrust, which doesn't exist in real life,"" he said.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","He further pointed to fabricated digital material targeting respected individuals, such as ""creating synthetically generated pictures of people well respected in society, creating videos which have absolutely no correlation with reality"".",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","The minister’s remarks resonated with the conclave’s broader theme, which explored how journalism, technology and artificial intelligence are reshaping information flows.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","Speaking at the conclave, Mariam Mammen Mathew, Chairperson of the DNPA and CEO of Malayala Manorama Online, underscored the urgency of strengthening the digital news ecosystem. ""At a time when Al is reshaping the very foundations of news, it is critical for publishers, policymakers and platforms to come together and build a framework rooted in trust and responsibility,"" Mathew said.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","DNPA Chairperson Mariam Mammen Mathew, CEO of Malayala Manorama Online (left) with Union Minister Ashwini Vaishnaw at the DNPA Conclave 2026 in New Delhi | Josekutty Panackal/Manorama",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","She noted that as algorithms and platforms play a greater role in shaping what audiences see, safeguarding the credibility and sustainability of journalism has become a collective responsibility.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
"Trust, consent, accountability: Union Minister Ashwini Vaishnaw signals tougher line for digital platforms","She emphasised that publishers, platforms and policymakers must work together to ensure that reliable reporting retains visibility and value in a technology-driven environment. Without such collaboration, she cautioned, the information ecosystem risks becoming fragmented and vulnerable to manipulation.",https://www.theweek.in/news/sci-tech/2026/02/26/trust-consent-accountability-union-minister-ashwani-vaishnaw-signals-tougher-line-for-digital-platforms.html,trust in artificial intelligence news
India’s digital ID boom raises AI and trust concerns: Okta 2025 report,Join the community of 2M+ industry professionals. Subscribe to Newsletter to get latest insights & analysis in your inbox. All about ETCIO industry right on your smartphone! Download the ETCIO App and get the Realtime updates and Save your favourite articles.,https://cio.economictimes.indiatimes.com/news/artificial-intelligence/indias-digital-id-revolution-ai-trust-and-security-challenges-revealed-in-oktas-2025-report/122198256,trust in artificial intelligence news
India’s digital ID boom raises AI and trust concerns: Okta 2025 report,"Indian consumers continue to rapidly adopt digital technologies while navigating unique challenges in trust and security, reveals the 2025 Customer Identity Trends Report from Okta, The World’s Identity Company. The global study, conducted by Statista, surveyed 6,750 consumers across nine countries, including 750 from India, to explore evolving online identity behaviors.India's digital engagement is soaring, with over 30% of respondents logging into ten or more personal online accounts monthly. Despite newer options, 82% of Indians find passwords most convenient for identity verification. Over half the population (54%) find it convenient to use Government IDs like Aadhar for verification purposes, which is closely followed by SMS/voice calls at (44%). Security perceptions for fingerprints (79%) and SMS authentication (74%) closely trail passwords. However, a significant gap in secure habits remains as 1 out of 5 Indians reuse the same password for every personal account.The quest for easier logins is boosting biometrics, with 55% of Indian consumers using fingerprint recognition and 35% using Face ID. This highlights a growing willingness to adopt modern, secure authentication, especially from trusted brands.Indian consumers show remarkable trust in companies to protect their personal data, with 67% expressing confidence, well above the 50% global average. This extends to a 50% likelihood of sharing personal data online. Trust levels are significantly higher than global averages across key sectors: 79% trust banks, 73% trust tech companies, 70% trust government agencies, and 69% trust online retailers. Despite this confidence, a substantial 81% of respondents are concerned about identity fraud, significantly higher than the 63% global average, indicating a heightened awareness of digital risks.“AI is no longer a future concept—it is embedded in the way we live, work, and connect,” said Shakeel Khan, Regional Vice President and Country Manager, Okta India. “From virtual assistants to automated decisions, people interact with AI every day. But with greater reliance comes greater scrutiny. Users expect their data to be protected and their experiences to be secure, simple, and transparent. That trust begins with identity. For businesses, mastering identity is no longer just about security; it's the strategic imperative that unlocks innovation and secures customer loyalty.”Indian consumers demonstrate a complex relationship with AI. They are notably more willing to share sensitive data with company AI agents compared to global averages: 64% for health data (vs. 32% global) and 49% for financial information (vs. 27% global). While 65% appreciate AI's speed and 24/7 support, a strong 76% still prefer human representatives for better understanding, and an equal 76% worry about AI’s impact on their digital identities. The population is split, with 49% preferring human interaction over AI agents (43%), and 19% express outright distrust. 54% say clear privacy/ethics guidelines would increase trust in AI agents, and 49% want transparency into how AI makes decisions.Ben Goodman, Senior Vice President & General Manager, Asia Pacific & Japan at Okta, added, “In Asia Pacific, trust has become the true currency of digital engagement. From logins to AI agents, consumers are drawing a clear line: they want experiences that are seamless, secure, and respectful of their data. Businesses can no longer afford to treat identity as just an IT function; it’s now the foundation of every meaningful digital interaction. When identity is done right, it becomes a catalyst for trust, innovation, and loyalty. When it’s ignored, even the best AI strategies will fail to take off. The message is simple: trust starts at the identity layer and so must your strategy.”The Okta 2025 Customer Identity Trends Report highlights that businesses must skillfully navigate the evolving digital landscape by prioritizing security, enhancing user experience, and meeting dynamic consumer expectations.",https://cio.economictimes.indiatimes.com/news/artificial-intelligence/indias-digital-id-revolution-ai-trust-and-security-challenges-revealed-in-oktas-2025-report/122198256,trust in artificial intelligence news
Relatedness and positive attitudes drive trust in AI and its developers,"As artificial intelligence becomes increasingly embedded in everyday life and public institutions, trust in the companies developing AI is emerging as a critical societal issue. A new international study led by researchers at Tampere University shows that people's trust in AI systems—and in the major technology companies behind them—is shaped less by technical competence alone and more by sense of relatedness and positive engagement.",https://phys.org/news/2026-02-relatedness-positive-attitudes-ai.html,trust in artificial intelligence news
Relatedness and positive attitudes drive trust in AI and its developers,"Rather than focusing solely on technical performance or individual skills, the researchers adopted a socio-psychological approach. They examined how trust in technology is influenced by the basic psychological needs of relatedness, autonomy and competence, alongside attitudes towards AI and self-efficacy in its use.",https://phys.org/news/2026-02-relatedness-positive-attitudes-ai.html,trust in artificial intelligence news
Relatedness and positive attitudes drive trust in AI and its developers,"The results show that positive attitudes towards AI and a sense of connectedness when using technology consistently predict trust across countries. In contrast, factors such as technological autonomy, competence and AI self-efficacy played a role only in specific national contexts.",https://phys.org/news/2026-02-relatedness-positive-attitudes-ai.html,trust in artificial intelligence news
Relatedness and positive attitudes drive trust in AI and its developers,"""As AI systems increasingly mediate how people work, communicate and access information, trust is no longer just about whether a technology functions correctly,"" says doctoral researcher Anica Cvetkovic from Tampere University. ""Our findings show that trust is strongly linked to whether people feel socially and psychologically supported when using AI, and this pattern holds across different cultural and technological contexts,"" she adds.",https://phys.org/news/2026-02-relatedness-positive-attitudes-ai.html,trust in artificial intelligence news
Relatedness and positive attitudes drive trust in AI and its developers,"Drawing on survey data from 11,259 participants in 12 countries across six continents in 2024, the study provides one of the most comprehensive global examinations to date of how trust in AI and AI-driven companies develops. The findings were recently published in the journal Behaviour & Information Technology.",https://phys.org/news/2026-02-relatedness-positive-attitudes-ai.html,trust in artificial intelligence news
Relatedness and positive attitudes drive trust in AI and its developers,"The study examined trust not only in AI technologies in general, but also in major technology companies, including social media platforms that rely heavily on AI systems. This dual focus highlights how public perceptions of corporate actors are becoming increasingly intertwined with trust in AI itself.",https://phys.org/news/2026-02-relatedness-positive-attitudes-ai.html,trust in artificial intelligence news
Relatedness and positive attitudes drive trust in AI and its developers,"By involving participants from regions with varying levels of technological infrastructure and distinct cultural norms, the research also sheds light on global inequalities in AI development and governance. The findings suggest that people's everyday experiences with technology—and whether those experiences feel inclusive and empowering—play a crucial role in shaping trust around the world.",https://phys.org/news/2026-02-relatedness-positive-attitudes-ai.html,trust in artificial intelligence news
Relatedness and positive attitudes drive trust in AI and its developers,"""Trust in artificial intelligence, and particularly in the companies developing these systems, is becoming increasingly important,"" says Professor Atte Oksanen, one of the lead researchers. ""AI now influences how we work, communicate and access essential services. Recent changes in global politics have also underlined the need for Europe to develop strong and reliable alternatives of its own. Ensuring trustworthy and transparent development is therefore not only a technological priority, but also a strategic one for our societies.""",https://phys.org/news/2026-02-relatedness-positive-attitudes-ai.html,trust in artificial intelligence news
Relatedness and positive attitudes drive trust in AI and its developers,"According to the researchers, the results underscore the importance of human-centered and culturally sensitive approaches to AI design and governance. Simply improving technical performance or user skills is insufficient for fostering trust if people feel disconnected, excluded or powerless in their interactions with AI systems.",https://phys.org/news/2026-02-relatedness-positive-attitudes-ai.html,trust in artificial intelligence news
Relatedness and positive attitudes drive trust in AI and its developers,"""If AI is to be accepted as part of everyday life and public institutions, trust must be built on more than efficiency. Understanding how people relate to AI—and to the companies that develop it—is essential for the legitimacy of AI-driven societies,"" Oksanen points out.",https://phys.org/news/2026-02-relatedness-positive-attitudes-ai.html,trust in artificial intelligence news
Relatedness and positive attitudes drive trust in AI and its developers,"More information Anica Cvetkovic et al, User trust in AI and major tech companies in twelve countries, Behaviour & Information Technology (2026). DOI: 10.1080/0144929x.2026.2619648",https://phys.org/news/2026-02-relatedness-positive-attitudes-ai.html,trust in artificial intelligence news
"Trust in AI Surges as Consumers Take a More Transactional View of Data Sharing, ARF Study Finds","NEW YORK, Jan. 22, 2026 /PRNewswire/ -- Trust in artificial intelligence rose sharply in 2025, even as consumers continued to draw firm lines around transparency and control, according to The ARF's 8th Annual Privacy Study.",https://finance.yahoo.com/news/trust-ai-surges-consumers-more-143000750.html,trust in artificial intelligence news
"Trust in AI Surges as Consumers Take a More Transactional View of Data Sharing, ARF Study Finds","The nationally representative survey of 1,245 U.S. consumers found a 16-point increase in trust in AI, the largest gain of any institution measured, alongside growing willingness to share personal data when clear value is offered.",https://finance.yahoo.com/news/trust-ai-surges-consumers-more-143000750.html,trust in artificial intelligence news
"Trust in AI Surges as Consumers Take a More Transactional View of Data Sharing, ARF Study Finds","AI trust rebounds: AI saw the biggest trust jump across institutions compared to last year, reflecting a rapid normalization taking hold as AI tools become prevalent in work and in daily life.",https://finance.yahoo.com/news/trust-ai-surges-consumers-more-143000750.html,trust in artificial intelligence news
"Trust in AI Surges as Consumers Take a More Transactional View of Data Sharing, ARF Study Finds",Data sharing becomes pragmatic: Nearly 60% of consumers say they would share data for personalized shopping recommendations — a key signal for retail media and first-party data strategies.,https://finance.yahoo.com/news/trust-ai-surges-consumers-more-143000750.html,trust in artificial intelligence news
